0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,1,1024,0
0,1,724,-725
0,1,-1,-1024
0,1,-726,-724
0,1,-1024,0
0,1,-724,724
0,1,0,1023
0,1,725,723
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,1,1024,0
0,1,724,-725
0,1,-1,-1024
0,1,-726,-724
0,1,-1024,0
0,1,-724,724
0,1,0,1023
0,1,725,723
0,1,1024,0
0,1,724,-725
0,1,-1,-1024
0,1,-726,-724
0,1,-1024,0
0,1,-724,724
0,1,0,1023
0,1,725,723
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,1,1024,0
0,1,724,-725
0,1,-1,-1024
0,1,-726,-724
0,1,-1024,0
0,1,-724,724
0,1,0,1023
0,1,725,723
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,1,1024,0
0,1,724,-725
0,1,-1,-1024
0,1,-726,-724
0,1,-1024,0
0,1,-724,724
0,1,0,1023
0,1,725,723
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,1,1024,0
0,1,724,-725
0,1,-1,-1024
0,1,-726,-724
0,1,-1024,0
0,1,-724,724
0,1,0,1023
0,1,725,723
0,1,1024,0
0,1,724,-725
0,1,-1,-1024
0,1,-726,-724
0,1,-1024,0
0,1,-724,724
0,1,0,1023
0,1,725,723
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
