0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,1,1024,0
0,1,-1,-1024
0,1,-1024,0
0,1,0,1023
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,1,1024,0
0,1,-1,-1024
0,1,-1024,0
0,1,0,1023
0,1,1024,0
0,1,-1,-1024
0,1,-1024,0
0,1,0,1023
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,1,1024,0
0,1,-1,-1024
0,1,-1024,0
0,1,0,1023
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,1,1024,0
0,1,-1,-1024
0,1,-1024,0
0,1,0,1023
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,1,1024,0
0,1,-1,-1024
0,1,-1024,0
0,1,0,1023
0,1,1024,0
0,1,-1,-1024
0,1,-1024,0
0,1,0,1023
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
0,0,1024,0
