0,1,1024,0
0,1,2048,0
0,1,946,-391
0,1,-1,0
0,1,725,-725
0,1,1447,-1447
0,1,391,-946
0,1,-1,0
0,1,0,-1025
0,1,-1,-2047
0,1,-392,-946
0,1,0,1
0,1,-725,-725
0,1,-1448,-1447
0,1,-947,-391
0,1,0,1
0,1,1024,0
0,1,2048,0
0,1,946,-391
0,1,-1,0
0,1,725,-725
0,1,1447,-1447
0,1,391,-946
0,1,-1,0
0,1,0,-1025
0,1,-1,-2047
0,1,-392,-946
0,1,0,1
0,1,-725,-725
0,1,-1448,-1447
0,1,-947,-391
0,1,0,1
0,1,1024,0
0,1,2048,0
0,1,946,-391
0,1,-1,0
0,1,725,-725
0,1,1447,-1447
0,1,391,-946
0,1,-1,0
0,1,0,-1025
0,1,-1,-2047
0,1,-392,-946
0,1,0,1
0,1,-725,-725
0,1,-1448,-1447
0,1,-947,-391
0,1,0,1
0,1,1024,0
0,1,2048,0
0,1,946,-391
0,1,-1,0
0,1,725,-725
0,1,1447,-1447
0,1,391,-946
0,1,-1,0
0,1,0,-1025
0,1,-1,-2047
0,1,-392,-946
0,1,0,1
0,1,-725,-725
0,1,-1448,-1447
0,1,-947,-391
0,1,0,1
0,1,1024,0
0,1,2048,0
0,1,946,-391
0,1,-1,0
0,1,725,-725
0,1,1447,-1447
0,1,391,-946
0,1,-1,0
0,1,0,-1025
0,1,-1,-2047
0,1,-392,-946
0,1,0,1
0,1,-725,-725
0,1,-1448,-1447
0,1,-947,-391
0,1,0,1
0,1,1024,0
0,1,2048,0
0,1,946,-391
0,1,-1,0
0,1,725,-725
0,1,1447,-1447
0,1,391,-946
0,1,-1,0
0,1,0,-1025
0,1,-1,-2047
0,1,-392,-946
0,1,0,1
0,1,-725,-725
0,1,-1448,-1447
0,1,-947,-391
0,1,0,1
0,1,1024,0
0,1,2048,0
0,1,946,-391
0,1,-1,0
0,1,725,-725
0,1,1447,-1447
0,1,391,-946
0,1,-1,0
0,1,0,-1025
0,1,-1,-2047
0,1,-392,-946
0,1,0,1
0,1,-725,-725
0,1,-1448,-1447
0,1,-947,-391
0,1,0,1
